tx_hash,chain,from_address,to_address,value_eth,gas_used,gas_price,timestamp,block_number,status
0x6147b4a21c45b2851f6cbf6abe357262ff7f8f30b1527118a58020a8808a4278,Polygon,0xe673621b36984cb1f74a876b4ba26c4f6ca4e25f,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0.0,197400,157475165994,1776307938,85593947,Success
0xc2b8d7abf54462ea76680f4852df85819940395da8e761b2c8bd04f30848aaed,Polygon,0xe673621b36984cb1f74a876b4ba26c4f6ca4e25f,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0.0,30800,195956490025,1776307542,85593749,Success
0x2a64238d9fada42fe9dd22175f94d7304c23322e9142ab2d1e7c065af2f32586,Polygon,0xe673621b36984cb1f74a876b4ba26c4f6ca4e25f,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0.0,197400,152740430087,1776307272,85593614,Success
0x3c5aca0a716e90fcd5091a406c37817a295d4771899c12a9b8d9bcae77d1cf2a,Polygon,0xe673621b36984cb1f74a876b4ba26c4f6ca4e25f,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0.001,38440,152537016159,1776306408,85593182,Success
0x2a640370f304119f405fc03cffba6be1204ae880535d8a91cd16d699b49e89df,Polygon,0x9dcdb437c881d89d722720046d7bee579a0ee15f,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,2.0,21000,36040192709,1672094772,37316233,Success
